row ID,row m/z,row retention time,202404241651_EB_dbgi_003163_01_01.mzML Peak area,202404241651_EB_dbgi_003169_01_02.mzML Peak area,202404241651_EB_dbgi_003173_01_01.mzML Peak area,202404241651_EB_dbgi_003186_01_01.mzML Peak area,202404241651_EB_dbgi_003190_01_01.mzML Peak area,202404241651_EB_dbgi_003194_02_01.mzML Peak area,202404241651_EB_dbgi_003200_01_01.mzML Peak area,202404241651_EB_dbgi_003206_01_01.mzML Peak area,202404241651_EB_dbgi_003210_02_01.mzML Peak area,202404241651_EB_dbgi_mapp_QC_01.mzML Peak area,202404241651_EB_dbgi_mapp_QC_02.mzML Peak area,202404241651_EB_dbgi_mapp_QC_03.mzML Peak area,202404241651_EB_dbgi_mapp_QC_04.mzML Peak area,202404241651_EB_dbgi_mapp_QC_05.mzML Peak area,202404241651_EB_dbgi_mapp_QC_06.mzML Peak area,202404241651_EB_dbgi_mapp_blk_01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post03.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre03.mzML Peak area,
3275,583.4153628908848,10.2649092,3014010.3637621524,2450122.188800167,3886102.0411941377,2324050.8034896096,1528144.1766032595,2856052.7911115885,1194578.2645124607,3722480.1909255497,1816356.6637594579,2889295.0856146947,1080222.1668131407,1602288.163468366,2753229.2019578754,2674603.9871582617,2443410.469387031,0,0,3922.2837573923475,4194.418446174232,1527.5044829294936,10173.866884746241,795.4942250829929,0,
3276,295.13062177385603,5.691713914285715,0,0,0,0,0,0,2044671.0778280206,0,0,277345.3707073921,272016.8738082129,273861.514719147,290796.60949627875,308889.8340445308,303405.720865405,0,0,0,0,0,0,0,0,
3277,656.1455989777097,2.248305588888889,0,0,20302.766209995403,0,0,13350.712809399176,1460879.8648256317,0,0,190005.95128089935,189968.9923587673,180300.66994112256,207652.63985289872,218692.48384268343,196036.7593065096,0,0,0,0,0,0,0,0,
3278,239.16397621228498,5.713111469565218,9992.01151444195,9185.210855148152,22757.87561940955,3297.280618600372,7468.569125800849,3326.5416146081147,1727928.236039732,6302.8862860919635,6149.877765336121,155801.18185816254,145323.38396039043,150106.8285551958,153026.7582613221,163579.8466111049,169552.16781388386,4716.6651580401085,7933.663053757251,9324.815466366133,3521.9522761252747,2015.3612381454154,7889.204654296969,6338.633994270871,5205.798344305835,
3279,285.2056631839636,4.988091140909091,1376.9848395212543,772.5293598749813,6630.773897632911,0,582.4220996638282,2550.3552143067154,1461596.848166755,1866.5261130249078,906.4412028808094,156075.71419302418,153888.9731359671,155684.5616646606,155118.23847000062,160936.70537688409,148389.61726693332,839.4182805175881,472.8977869064852,816.5419238818206,2076.6821819268434,674.4605632324299,1576.0982952933787,887.0637624697324,3974.399538674866,
3280,954.1209624703843,2.703079307692308,0,0,0,0,0,22918.789956298984,1560983.0112470612,2239682.3822910856,6184.555250135047,470933.30269190477,494411.44401206204,487660.3465930278,474086.4060947729,526798.8170681442,502594.8564110411,0,0,1910.7116428798913,897.4963193488734,475.8671983769527,0,0,0,
3281,503.2452685684123,3.1742336,14035.833944135822,1634.2363661007976,2892.9967498227247,6617.991209654287,26863.6335699962,25118.85544821083,1132475.5754357832,3669.0561584472052,10710.954277771727,330407.29573101806,380743.90312257287,360766.9082320905,274454.4529275237,362109.6953581769,374867.082404177,0,0,0,0,0,0,0,0,
3282,367.136700415398,2.6260941800000004,38043.43159791065,244591.12774732045,19518.335411143024,43432.077386626406,90614.09980273222,30483.48939484137,1651714.2803750937,49003.41794785549,41111.62604317961,255256.1668006936,215066.55654403722,218474.54214670352,219652.50747289124,253011.73848601783,238776.21814191295,0,0,0,0,0,0,0,0,
3283,332.1705679802963,2.4663623812499997,50766.97307096317,28823.846886996704,8130.739505692359,19473.793652443404,32156.01751923629,117153.50658967285,1785256.79117438,35627.743820323274,203770.35704397687,193375.81779651326,200774.29565131522,205311.94416252588,197383.98122833608,219260.14351605452,205234.91296312335,0,0,0,0,479.22072663097913,0,0,0,
3284,494.1863242791624,1.6075407666666666,6258.537348650412,18476.851867744594,1515.7673050121984,0,7872.301872993155,0,1607285.669904007,0,30669.135746964832,141729.66041451518,151693.11097900168,174357.7682442652,137884.63836120692,140218.84332120087,157707.98713526977,0,0,0,0,0,0,0,0,
3285,286.23758149636853,6.141164791304347,12470.286922100155,9362.292504265159,8052.99816342246,14165.926889835187,20733.115744979867,6876.882357938794,1597925.2692897122,10370.569814291017,10947.105366054997,173546.49453550667,164617.16862704814,162997.9421246603,157543.4639984638,194412.42455793696,175641.24792158173,2017.0586368637373,2616.1420222960814,2407.300636212117,1515.8998168945493,2407.196373880473,12934.80511746969,5228.386284569153,1583.796380526835,
3286,437.107768388228,3.1629604090909087,0,10309.085777002463,0,0,6349.702460065466,1269.0186895883617,1316806.2574844707,3079.3032889453325,0,132769.86024168806,126724.85432694147,126647.63080253925,114625.46331593,128805.31466807789,97824.49356572868,0,0,0,0,0,0,0,0,
3287,466.3008756697731,3.3205180785714288,2777.374978813431,31223.50585223658,13606.491973328571,3561.485000209718,2018.1786935449302,0,1917351.8262942873,20787.897352655265,1045.900268724601,118506.25762506691,112766.60784389709,117351.63567106615,124431.54717008358,113104.93750478922,119991.7900690424,0,0,0,0,0,0,0,0,
3288,485.1413965659167,3.4490378583333334,38972.59103780245,0,0,23237.528917165997,75760.78630298478,7877.659442631587,1206253.277442881,25466.238787206974,0,234624.35127864016,235748.70200990935,245595.82920152534,243383.4326013027,211559.77476293224,234080.1062275885,0,0,0,0,0,0,0,0,
3289,249.18471579408725,3.7368715428571435,3996.2244749626625,620.7492795409927,18259.70477877536,538.9078054724052,2657.049049598163,1095.6777450541874,1723609.503854191,1216.2838791877655,7107.471049205173,64635.6144613654,64361.07431185528,79756.96452698443,97492.72350844981,88770.93218026313,121840.03638684882,654.0428934470091,467.1061840272188,519.42790767041,0,0,10120.60786220942,4054.808514555507,1674.1189797363481,
3290,421.2430324024624,3.7368493937500005,0,0,2417.4071344409367,2155.988090428709,0,769.9492515234522,3416455.4151604916,0,0,90363.58159142103,54113.25329628177,83453.99551022139,52022.87920238587,95431.6937421606,106147.09129563921,0,888.8715588207752,434.8129994743805,456.32584926671495,0,1021.9106149174743,524.1795383994136,479.99776309057575,
3291,141.12729716412434,3.07737604,18494.398766509592,2053.1075483364316,9540.736928093247,7314.385497281583,15495.24192686861,1044.2937543310559,1131767.726943329,9961.208635281693,14027.658751450177,86933.28340875615,116416.86598619545,116958.84998906961,97194.12211180924,112171.38991239424,98008.91159692543,498.1692045080715,364.1599664011227,0,0,0,2424.038412387445,677.8526483803757,450.60889134045726,
3292,302.23247776860774,4.001089330434783,5545.182472926982,2102.5675485673114,30664.763439657716,1684.2187402199622,995.6523978749929,1186.666143106288,1200004.379116358,989.3636530774238,7483.841133681157,83596.61505673232,89082.02836948265,84366.94909999309,138472.71599428193,95297.29516724327,144995.58702105712,981.5475691846121,1267.7426665125934,1167.168634642481,714.2923902509588,654.0491190234216,3318.1158269881907,863.3068909365492,682.4243147416441,
3293,285.2057230113045,3.82602958125,1040.5359449121079,0,2759.5732626049867,802.3355825778654,1165.8594322580755,712.0538112187699,1132184.967170078,428.0240144219945,1039.4551814560878,937851.2503618001,809990.8311203826,80589.1321233874,898590.5865546026,1096557.0200245127,1058068.8086540103,0,0,0,0,0,974.8672038574334,448.5745246582085,0,
3294,466.19159440994264,1.8506347374999998,9932.248250154793,12424.642808387598,6032.789964609385,4870.359350204555,7088.392777026846,55789.90414896531,973586.1494971417,1892998.697152133,121234.78162068695,328302.6145617309,324079.95293321565,335988.2863171584,321362.77640375454,314211.44033774955,306641.2612013024,0,1829.2482247650153,0,0,0,0,0,0,
3295,301.07070449161205,4.659989573333333,0,459.32376557298693,0,0,0,34718.90422986038,1607441.8724883907,14176.018955665873,6184.835977551214,130964.48964591119,118736.67943719796,131670.934309406,119116.53714015274,141215.3177074008,132067.5515848892,0,0,449.26502937485316,407.166042034052,0,4736.190143614668,533.263120820793,0,
3296,478.2286162576733,2.2285080285714285,0,69278.1508489073,5471.574442828181,2051.565652124983,767.254331334216,11126.521720694862,2033594.8341461052,22771.255410654107,117012.63731278107,241660.55779519846,261773.2414643914,276746.7204661438,316986.14036488335,274105.2563900273,257099.90313049257,0,0,0,0,0,0,0,0,
3297,503.223868233817,3.7377255142857146,0,0,0,0,0,0,2403787.9910039385,0,0,474559.46120277036,485117.4320119668,516734.578523766,468961.71466204844,514418.478572178,527608.5852342164,0,0,0,0,0,0,0,0,
3298,390.21228976632733,2.2713804866666663,54011.57555501361,22983.341858367756,49129.35410768611,6636.995245067092,27941.48645469005,107630.45298812077,1277316.3890314437,105585.91782579993,67790.12234509065,159550.42430878108,186234.402634212,195378.51102484512,185395.7957963665,186225.48534568498,195919.17152905764,0,0,0,0,0,0,0,0,
3299,300.21678431459304,7.420892556521738,2221.764503756801,1265.0466467577921,4264.080471557347,3678.6990614560737,2011.1416385331072,1824.2727430385758,1474404.3558929625,1105.8730649956226,1423.7342584958792,154723.20409379355,149888.8246595742,146742.35054273548,132837.91426176415,157161.76848945863,156399.12896137507,5542.732696924106,3355.68854630079,1894.4675092390517,2739.129355351305,3734.323017678304,3091.1570545355594,8941.628570594135,8766.043802668224,
3300,300.25310268429627,7.36467135652174,6036.709460978031,4470.981439327869,5130.116408301155,4083.3775514207655,7367.9798929586705,7058.1486603046615,1728796.8652490994,7967.8437376025,10740.987808476393,200004.68976705935,142936.02795468463,180892.9576643548,189219.87828236274,196426.3261909588,218535.83740010412,3964.8642658271083,4640.707812909035,6068.242047573546,9712.793719190951,3284.057081355274,2465.8651035028743,10502.858004606504,5169.063397731454,
3301,179.07025395409386,2.0755571347826085,4561.296417829122,4293.04020482382,14174.533936327201,3122.771028613744,4835.875797131862,14458.221348927997,1389012.1117216358,10998.250075781249,16209.294251925196,315120.2663879204,239824.7735744267,285794.20560948655,263358.0671951737,292190.4412714586,324428.6665668429,556.3309287645159,568.1857701203674,692.1124397065262,528.7305805385625,577.4754495849825,990.3169933461904,740.9812408044475,648.7540275585898,
3302,600.4158631013097,8.136080652941176,217718.92449888162,161737.16635893763,343073.2036876488,190461.54634833863,86248.04922871265,319135.9727845683,1489442.3130830927,330933.6878837799,284946.6902145706,415323.6007112096,390489.77477465285,406913.34078847733,385759.12962071435,358006.21885621495,329728.10804164875,0,0,855.8335079408201,0,0,13468.631126853483,0,0,
3303,332.16993690641186,2.1231218666666667,51710.25588116058,105350.66016990755,9970.396197373575,40595.74466403599,41674.65432563662,24868.58842320712,6378812.269798893,9167.248007611011,65146.99175006276,2495840.491417137,2394000.580553907,2320103.9071893007,1826741.5817935532,2032372.0693942541,1987391.1469030753,0,0,0,0,0,0,0,0,
3304,600.4149737488822,9.438577657142858,622498.1751416023,3414745.8246797347,8067272.607221125,660271.4295869519,2253498.14605963,452483.7236647514,2959758.709398279,2542935.219517533,1069674.3611292096,3666452.362452257,710221.2585435454,949980.2715446837,1034700.4359097711,3815914.4146810276,752806.4291877137,0,0,7162.290351234829,5190.446978583599,5555.915055175683,20952.088439063868,4968.613475420299,6184.016169825629,
3305,287.221618186103,4.381292290476191,2828.2629683078526,1447.911234912253,44820.88584981718,792.1571270566492,3941.9807940410055,582.3106390283202,1620335.0964810734,530.2540948000034,5202.556966365101,146202.94405171336,152827.7389528545,150841.20384926355,139493.35509035955,155906.22068865862,145573.44466223478,734.1391201926131,485.5133407459924,0,482.29844169618525,0,3072.45588046801,1024.6941123552765,675.9061141266961,
3306,496.3109406062535,3.7696617125000005,0,0,0,0,0,3371.9800373745056,2854320.063717053,0,0,439404.6929181801,431946.89777490083,487350.7155950633,365842.81069461466,388670.8199899087,415170.6805513563,0,0,0,0,0,0,0,0,
3307,356.20646720173386,2.198551075,0,0,0,0,0,7442.988090881817,1229492.427541188,0,0,189435.35244398902,227653.78882420668,238595.49031185865,113152.17510700082,229075.1455708822,227666.81567918032,0,0,0,0,0,0,0,0,
3308,492.2221782093957,3.7641215999999997,1130.6242982607655,0,0,0,0,0,1139043.5590034546,0,0,79116.97678465673,156776.64730986796,168929.78085037158,195669.83606481864,167145.89820050282,174316.8689692383,0,0,0,0,0,0,0,0,
3309,267.19508705985373,4.949776813043479,3818.746656769822,2201.9789828685934,6159.054613097248,1080.3379693623676,3066.9093989205276,4182.030922026088,1177920.1005908696,1568.2838627665083,1766.9270612274527,129035.88923457915,125342.25970350458,118813.33997852233,122194.83361521189,126950.89066679438,130649.56354702091,1545.6754102082632,961.4926302531902,1819.548770800744,1277.1382988547728,855.8296549218542,3103.9866266531326,4387.134572913625,1140.543475694914,
3310,563.2104411200871,3.5855101499999997,0,0,0,0,0,0,1060158.9316091032,69825.65622721902,0,201189.63630904665,195231.1382223583,202670.16562689774,223531.58192212266,208519.84390493055,176462.43298099018,0,0,0,0,0,0,0,0,
3311,623.2307259695871,2.1006542571428573,0,0,0,0,0,0,3405397.2847509566,0,0,772441.0761853823,730473.9885847628,726337.7058985435,678088.5028453683,689259.2693554899,700588.1786226478,0,0,0,0,0,0,0,0,
3312,410.2392240456172,2.9112002500000003,6393.082524990025,9877.96042212889,26197.5665311376,9024.231686555422,11048.6886143803,12184.224546120093,867402.2930731148,6959.838851739254,123632.73657658994,71568.75691070859,55767.22449787103,55768.503307532366,72828.60152504177,63616.26459781037,62435.941756170236,0,0,0,0,0,451.80883566430623,0,0,
3313,447.25790921165833,4.132583014285713,0,0,0,0,0,0,1687354.8856284681,0,0,70005.57695283915,72186.07367879432,123543.15692239518,78853.99628511348,76043.86528847653,143227.0362918983,0,0,0,0,0,0,0,0,
3314,258.20629156447615,6.100179608695652,10463.85323339348,5791.770505354925,8781.401819559082,6090.5989819380175,6954.589525278746,4037.774198645607,1238489.942689137,17448.178661946462,5142.867622438409,129506.3354488108,120771.42943513463,124453.86040284339,114019.58013588162,124164.45299482632,125598.41572964043,3961.1127627466194,6540.973296300187,2553.456669048942,3378.2883034041215,4588.335477884109,17922.10038324629,17575.621632589042,17336.15876702516,
3315,305.065549861363,2.2396687,40466.73361561096,32114.19157519043,196934.79078463968,53275.041524963424,81134.64877623829,103133.63237869904,851092.0354470521,77028.86192528304,448818.4796414783,119822.60063406099,142449.73740546659,177971.4129007771,121058.34356303178,176262.61442272746,140214.99557841054,0,0,0,0,0,0,0,0,
3316,223.20529548794613,9.136270676470588,0,0,1232.3107797363675,0,0,0,1366404.398045618,0,667.4041955566279,123842.25664579695,111261.04252352695,109102.78439211802,114610.73920410246,107163.38634392341,117392.70751631261,541.0220551889379,474.5007756383722,830.5984162631523,595.6148019068036,572.0329550654747,2657.9299229296216,459.6691433752212,603.5302108483909,
3317,413.17849605984156,2.5255257199999996,12675.669151351995,3218.2839025547096,76171.43013080557,4745.7298635586285,5796.840732987332,1072.47527497707,1127729.3056090546,2005.8573200192684,158760.43701343465,143323.02606147583,132063.72703039896,144994.89469138515,131247.95083652242,139170.80270900548,146217.5535224119,0,0,0,0,0,0,0,0,
3318,397.147172285468,2.6331495499999997,72104.15794201323,360505.3363689292,2767.033084209926,58799.08976200495,41086.17963523237,2565.304716496602,912703.291112279,58235.4219442556,156600.8062233985,141902.9693229371,147544.5506398055,161221.17424537847,132923.8967297302,150278.59870783598,134466.13906832528,0,0,390.70759984277305,0,0,0,0,0,
3319,263.16190131209163,6.142615934782608,1762.822459406253,1081.2075593085497,2456.6807571217964,1113.860467845687,2056.816907670424,919.146010986339,1190139.0710706932,1004.6346918705865,922.4087361123488,106189.64656309424,110023.06455362053,116841.57892613047,105693.92180834652,123987.60037615389,112865.31157288453,2873.4268210313016,1602.9124545937825,1302.8634465248838,870.4852939453228,1145.6958112854638,5669.563212764707,1573.4420644548163,1563.3710277992454,
3320,370.1860711583805,1.748383411111111,0,0,0,0,0,1685.2955514843652,955562.5665108096,11342.04496187985,0,64840.60400370254,65445.507879414574,58760.273699674726,57842.51192650655,78800.4599169697,65079.41052187503,0,0,0,0,0,0,0,0,
3321,197.08080397572132,2.9606747043478263,5871.948262277365,13045.416391927747,21502.155674340756,2534.491766601541,8430.136952743738,14065.532409120282,1228036.9031042524,246959.9673925503,13747.493754807101,184836.48391211146,162313.11777552761,163476.62518125173,165528.79634896183,196288.09077567945,144094.5250302485,3754.329329314529,4307.997440008966,1438.5919517387852,1984.9654656328203,1998.3485241826174,3153.6508099101925,2081.0563624394713,7476.577828584343,
3322,272.2219536901754,6.096292813043479,2731.7701792271446,6218.102239926349,4911.105493073438,5821.695570046857,15401.2238461846,10984.835961227724,1219757.505449542,8847.594510377867,6450.09024122926,150049.67094889292,146687.48183268154,143332.97436493327,146340.60018810298,140326.70234078306,147461.34233521813,7345.542196558537,5417.442363491533,2304.543429931668,2547.5964603133416,3534.0434225886756,8255.044094230907,11245.951776108375,8973.783167792237,
3323,314.26860867383095,7.345415247826086,6676.226987040461,8083.453090554885,6039.320932037726,4877.419529815413,3717.906465563783,4055.9649335126282,1379489.8096810908,3918.9281413029303,8883.732936860633,174668.6996627752,162618.8385521933,162910.27289412823,151508.28059632907,153108.77535906644,152997.2721333419,8895.593199057861,5489.177236484958,12085.986900361833,13145.640228310636,7402.042472332814,55052.809045094946,8526.757389556813,5790.047767728563,
