"canopus_id"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#all classifications"	"canopus_featureId"	"feature_id"
"4002_mapp_batch_00109_sirius_4365"	"C12H23N5O3"	"[M - H2O + H]+"	"C12H21N5O2"	"Amino acids and Peptides"	0.651961445808411	"Small peptides"	0.790870308876038	"Dipeptides"	0.80428808927536	"N-acyl-alpha amino acids and derivatives"	0.513001441955566	"Amino acids and derivatives"	0.738558351993561	"Amino acids, peptides, and analogues"	0.741125226020813	"Carboxylic acids and derivatives"	0.992454528808594	"Organic acids and derivatives"	0.994040906429291	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imines; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4365	4365
"4003_mapp_batch_00109_sirius_4366"	"C14H27NO7"	"[M - H2O + H]+"	"C14H25NO6"	"Carbohydrates"	0.302050143480301	"Peptide alkaloids"	0.0862265527248383	"Simple amide alkaloids"	0.0836504995822906	"Fatty acid esters"	0.526562035083771	NA	NA	"Fatty acid esters"	0.526562035083771	"Fatty Acyls"	0.555222988128662	"Lipids and lipid-like molecules"	0.629077553749084	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Dialkylamines; Amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4366	4366
"4004_mapp_batch_00109_sirius_4367"	"C11H14N2O5"	"[M + H]+"	"C11H14N2O5"	"Carbohydrates"	0.98704868555069	"Nucleosides"	0.948126792907715	"Pyrimidine nucleos(t)ides"	0.980631947517395	"Pyrimidine nucleosides"	0.377526611089706	NA	NA	NA	NA	"Pyrimidine nucleosides"	0.377526611089706	"Nucleosides, nucleotides, and analogues"	0.812602758407593	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyridines and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Pyridinecarboxylic acids and derivatives; Pyridinecarboxamides; Pentoses; Monosaccharides; Secondary alcohols; Primary carboxylic acid amides; Pyridinium derivatives; Glycosyl compounds; Glycosylamines; Nicotinamides; Tetrahydrofurans; Organic cations; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4367	4367
"4005_mapp_batch_00109_sirius_4368"	"C16H26N4O9S2"	"[M + H]+"	"C16H26N4O9S2"	"Amino acids and Peptides"	0.983551681041718	"Small peptides"	0.98039311170578	"Tripeptides"	0.801138341426849	"Gamma-glutamyl peptides"	0.955963134765625	"Peptides"	0.998178362846374	"Amino acids, peptides, and analogues"	0.969441592693329	"Carboxylic acids and derivatives"	0.98244047164917	"Organic acids and derivatives"	0.999905109405518	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Organic disulfides; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Dialkyldisulfides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities"	4368	4368
"4007_mapp_batch_00109_sirius_4370"	"C6H8O4"	"[M + H]+"	"C6H8O4"	"Fatty acids"	0.633054494857788	"Fatty Acids and Conjugates"	0.512286007404327	"Dicarboxylic acids"	0.386623620986938	"Dicarboxylic acids and derivatives"	0.577256858348846	NA	NA	"Dicarboxylic acids and derivatives"	0.577256858348846	"Carboxylic acids and derivatives"	0.958092093467712	"Organic acids and derivatives"	0.977332472801208	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	4370	4370
"4008_mapp_batch_00109_sirius_4371"	"C41H83N2O6P"	"[M + H]+"	"C41H83N2O6P"	"Fatty acids"	0.999961495399475	"Sphingolipids"	0.999969959259033	"Phosphosphingolipids"	0.985334157943726	"Phosphosphingolipids"	0.999885439872742	NA	NA	"Phosphosphingolipids"	0.999885439872742	"Sphingolipids"	0.999855041503906	"Lipids and lipid-like molecules"	0.996813714504242	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4371	4371
"4009_mapp_batch_00109_sirius_4373"	"C22H46NO7P"	"[M + Na]+"	"C22H46NO7P"	"Fatty acids"	0.998114705085754	"Glycerophospholipids"	0.999890327453613	"Glycerophosphocholines"	0.996545493602753	"1-acyl-sn-glycero-3-phosphocholines"	0.927061438560486	"Lysophosphatidylcholines"	0.924547612667084	"Glycerophosphocholines"	0.998708128929138	"Glycerophospholipids"	0.999776065349579	"Lipids and lipid-like molecules"	0.999052464962006	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4373	4373
"4010_mapp_batch_00109_sirius_4374"	"C15H15NO5"	"[M + H]+"	"C15H15NO5"	"Alkaloids"	0.881487429141998	"Phenylpropanoids (C6-C3)"	0.309491693973541	"Simple amide alkaloids"	0.334774613380432	"Benzamides"	0.506906092166901	"Benzamides"	0.506906092166901	"Benzoic acids and derivatives"	0.586130261421204	"Benzene and substituted derivatives"	0.999991536140442	"Benzenoids"	0.999999165534973	"Organic compounds; Phenols; Catechols; Benzoic acids and derivatives; Benzamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Benzenediols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities"	4374	4374
"4011_mapp_batch_00109_sirius_4375"	"C18H33NO4"	"[M - H2O + H]+"	"C18H31NO3"	"Fatty acids"	0.991267025470734	"Fatty Acids and Conjugates"	0.331445068120956	"Nitro fatty acids"	0.948058485984802	"Long-chain fatty acids"	0.68120414018631	"Long-chain fatty acids"	0.68120414018631	"Fatty acids and conjugates"	0.990898549556732	"Fatty Acyls"	0.998584866523743	"Lipids and lipid-like molecules"	0.996840596199036	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Nitro fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Long-chain fatty acids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Fatty Acyls; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4375	4375
"4012_mapp_batch_00109_sirius_4376"	"C44H80NO8P"	"[M + H]+"	"C44H80NO8P"	"Fatty acids"	0.999779403209686	"Glycerophospholipids"	0.999402642250061	"Glycerophosphocholines"	0.993503153324127	"Phosphatidylcholines"	0.987003147602081	"Phosphatidylcholines"	0.987003147602081	"Glycerophosphocholines"	0.998516976833344	"Glycerophospholipids"	0.999907374382019	"Lipids and lipid-like molecules"	0.999956488609314	"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4376	4376
"4013_mapp_batch_00109_sirius_4377"	"C41H79N3O12"	"[M + H]+"	"C41H79N3O12"	"Polyketides"	0.941935360431671	"Macrolides"	0.433746457099915	"Open-chain polyketides"	0.1074198782444	"N-acyl amines"	0.631778597831726	"N-acyl amines"	0.631778597831726	"Fatty amides"	0.354043751955032	"Fatty Acyls"	0.933108270168304	"Lipids and lipid-like molecules"	0.914286494255066	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Hemiacetals; Carboxylic acid derivatives; N-acyl amines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4377	4377
"4014_mapp_batch_00109_sirius_4378"	"C18H33NO4"	"[M - H2O + H]+"	"C18H31NO3"	"Fatty acids"	0.978185176849365	"Fatty Acids and Conjugates"	0.281645238399506	"Nitro fatty acids"	0.94770759344101	"Long-chain fatty acids"	0.623786389827728	"Long-chain fatty acids"	0.623786389827728	"Fatty acids and conjugates"	0.98377799987793	"Fatty Acyls"	0.997780382633209	"Lipids and lipid-like molecules"	0.993716418743134	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Nitro fatty acids; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Long-chain fatty acids; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Fatty Acyls; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4378	4378
"4016_mapp_batch_00109_sirius_4380"	"C9H14N4O8"	"[M + H]+"	"C9H14N4O8"	"Amino acids and Peptides"	0.843277812004089	"Small peptides"	0.982037901878357	"Dipeptides"	0.711142897605896	"N-acyl-alpha amino acids"	0.665953576564789	"Amino acids and derivatives"	0.983238339424133	"Amino acids, peptides, and analogues"	0.982532739639282	"Carboxylic acids and derivatives"	0.996945321559906	"Organic acids and derivatives"	0.999847412109375	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acids; Alpha hydroxy acids and derivatives; Pentoses; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Glycosyl compounds; Substituted imidazoles; N-substituted imidazoles; N-acyl-alpha amino acids; Amines; Primary amines; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4380	4380
"4017_mapp_batch_00109_sirius_4381"	"C28H47Cl2NO2"	"[M + Na]+"	"C28H47Cl2NO2"	"Alkaloids"	0.458034962415695	"Linear polyketides"	0.182245388627052	"Open-chain polyketides"	0.0446785911917686	"Steroids and steroid derivatives"	0.675908267498016	NA	NA	NA	NA	"Steroids and steroid derivatives"	0.675908267498016	"Lipids and lipid-like molecules"	0.984041333198547	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Dialkyl ethers; Cyclic alcohols and derivatives; Organochlorides; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4381	4381
"4019_mapp_batch_00109_sirius_4383"	"C14H25NO12"	"[M + H]+"	"C14H25NO12"	"Carbohydrates"	0.621090590953827	"Saccharides"	0.807579755783081	"Disaccharides"	0.908978700637817	"Disaccharides"	0.682747185230255	"Disaccharides"	0.682747185230255	"Carbohydrates and carbohydrate conjugates"	0.99998950958252	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; N-organohydroxylamines; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4383	4383
"4020_mapp_batch_00109_sirius_4384"	"C35H62O4"	"[M + K]+"	"C35H62O4"	"Terpenoids"	0.963087856769562	"Triterpenoids"	0.226909071207047	"Diacylglycerols"	0.0395383723080158	"Prenol lipids"	0.982058942317963	NA	NA	NA	NA	"Prenol lipids"	0.982058942317963	"Lipids and lipid-like molecules"	0.989659368991852	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	4384	4384
