"id_canopus"	"molecularFormula_canopus"	"adduct_canopus"	"precursorFormula_canopus"	"NPC#pathway_canopus"	"NPC#pathway Probability_canopus"	"NPC#superclass_canopus"	"NPC#superclass Probability_canopus"	"NPC#class_canopus"	"NPC#class Probability_canopus"	"ClassyFire#most specific class_canopus"	"ClassyFire#most specific class Probability_canopus"	"ClassyFire#level 5_canopus"	"ClassyFire#level 5 Probability_canopus"	"ClassyFire#subclass_canopus"	"ClassyFire#subclass Probability_canopus"	"ClassyFire#class_canopus"	"ClassyFire#class Probability_canopus"	"ClassyFire#superclass_canopus"	"ClassyFire#superclass probability_canopus"	"ClassyFire#all classifications_canopus"	"featureId_canopus"	"feature_id"
"2797_mapp_batch_00111_sirius_3206"	"C12H15NO6"	"[M + H]+"	"C12H15NO6"	"Amino acids and Peptides"	0.626375257968903	"Small peptides"	0.846480667591095	"Aminoacids"	0.677165806293488	"Phenylalanine and derivatives"	0.680186808109283	"Amino acids and derivatives"	0.926527202129364	"Amino acids, peptides, and analogues"	0.928566038608551	"Carboxylic acids and derivatives"	0.93259209394455	"Organic acids and derivatives"	0.976887464523315	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	3206	3206
"2800_mapp_batch_00111_sirius_3209"	"C20H37NO10"	"[M + H]+"	"C20H37NO10"	"Amino acids and Peptides"	0.709467947483063	"Fatty acyl glycosides"	0.748942911624908	"Dipeptides"	0.0795457363128662	"Amino acids and derivatives"	0.613587915897369	"Amino acids and derivatives"	0.613587915897369	"Amino acids, peptides, and analogues"	0.620178043842316	"Carboxylic acids and derivatives"	0.84099018573761	"Organic acids and derivatives"	0.897357940673828	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3209	3209
"2802_mapp_batch_00111_sirius_3211"	"C19H29N5O5"	"[M - H2O + H]+"	"C19H27N5O4"	"Amino acids and Peptides"	0.903017103672028	"Small peptides"	0.946566760540008	"Dipeptides"	0.436199575662613	"N-acyl-alpha amino acids and derivatives"	0.999838829040527	"Amino acids and derivatives"	0.998508155345917	"Amino acids, peptides, and analogues"	0.998778522014618	"Carboxylic acids and derivatives"	0.997256934642792	"Organic acids and derivatives"	0.999885082244873	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Benzoic acids and derivatives; Benzamides; Hippuric acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Carboximidamides; Organic zwitterions; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3211	3211
"2803_mapp_batch_00111_sirius_3212"	"C25H33N5O6"	"[M + Na]+"	"C25H33N5O6"	"Alkaloids"	0.693886637687683	"Ornithine alkaloids"	0.532171964645386	"Polyamines"	0.645800650119781	"Hydroxycinnamic acids and derivatives"	0.979820072650909	NA	NA	"Hydroxycinnamic acids and derivatives"	0.979820072650909	"Cinnamic acids and derivatives"	0.999275028705597	"Phenylpropanoids and polyketides"	0.999446094036102	"Organic compounds; Amidines; Styrenes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxamidines; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	3212	3212
"2804_mapp_batch_00111_sirius_3213"	"C16H20O9"	"[M - H2O + H]+"	"C16H18O8"	"Shikimates and Phenylpropanoids"	0.993341863155365	"Phenylpropanoids (C6-C3)"	0.991917908191681	"Cinnamic acids and derivatives"	0.988869309425354	"Coumaric acids and derivatives"	0.991619229316711	"Coumaric acids and derivatives"	0.991619229316711	"Hydroxycinnamic acids and derivatives"	0.988630294799805	"Cinnamic acids and derivatives"	0.982267439365387	"Phenylpropanoids and polyketides"	0.990560472011566	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"	3213	3213
"2807_mapp_batch_00111_sirius_3216"	"C32H55NO6"	"[M + H]+"	"C32H55NO6"	"Terpenoids"	0.821472823619843	"Steroids"	0.450911521911621	"Prostaglandins"	0.49205818772316	"N-acyl-alpha amino acids and derivatives"	0.604146480560303	"Amino acids and derivatives"	0.165861338376999	"Amino acids, peptides, and analogues"	0.156400814652443	"Carboxylic acids and derivatives"	0.938035666942596	"Organic acids and derivatives"	0.995448768138886	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3216	3216
"2808_mapp_batch_00111_sirius_3217"	"C16H16O9"	"[M + Na]+"	"C16H16O9"	"Shikimates and Phenylpropanoids"	0.991932570934296	"Phenylpropanoids (C6-C3)"	0.966555535793304	"Cinnamic acids and derivatives"	0.977789998054504	"Coumaric acid esters"	0.998146772384644	"Hydroxycinnamic acid esters"	0.997857391834259	"Hydroxycinnamic acids and derivatives"	0.999562442302704	"Cinnamic acids and derivatives"	0.999948501586914	"Phenylpropanoids and polyketides"	0.999991416931152	"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Tetracarboxylic acids and derivatives; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"	3217	3217
"2809_mapp_batch_00111_sirius_3218"	"C23H29NO10"	"[M + H]+"	"C23H29NO10"	"Shikimates and Phenylpropanoids"	0.9739128947258	"Phenylpropanoids (C6-C3)"	0.525615751743317	"Phenylethanoids"	0.448119074106216	"Coumaric acids and derivatives"	0.703767597675323	"Coumaric acids and derivatives"	0.703767597675323	"Hydroxycinnamic acids and derivatives"	0.934138119220734	"Cinnamic acids and derivatives"	0.998004376888275	"Phenylpropanoids and polyketides"	0.99813723564148	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Cyclic alcohols and derivatives; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid amides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities"	3218	3218
"2810_mapp_batch_00111_sirius_3219"	"C20H38O11"	"[M - H2O + H]+"	"C20H36O10"	"Fatty acids"	0.929733633995056	"Fatty acyl glycosides"	0.960257947444916	"Fatty acyl glycosides of mono- and disaccharides"	0.868939936161041	"Saccharolipids"	0.710051476955414	NA	NA	NA	NA	"Saccharolipids"	0.710051476955414	"Lipids and lipid-like molecules"	0.990038514137268	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3219	3219
"2811_mapp_batch_00111_sirius_3220"	"C16H24N2O6"	"[M - H2O + H]+"	"C16H22N2O5"	"Alkaloids"	0.802908539772034	"Peptide alkaloids"	0.588168442249298	"Simple amide alkaloids"	0.389518290758133	"Amino acids and derivatives"	0.782741785049438	"Amino acids and derivatives"	0.782741785049438	"Amino acids, peptides, and analogues"	0.769777774810791	"Carboxylic acids and derivatives"	0.993989944458008	"Organic acids and derivatives"	0.998390913009644	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3220	3220
"2812_mapp_batch_00111_sirius_3221"	"C14H26O5"	"[M - H2O + H]+"	"C14H24O4"	"Fatty acids"	0.963474929332733	"Fatty Acids and Conjugates"	0.92707371711731	"Hydroxy fatty acids"	0.81964522600174	"Macrolides and analogues"	0.00451065972447395	NA	NA	NA	NA	"Macrolides and analogues"	0.00451065972447395	"Phenylpropanoids and polyketides"	0.0090193971991539	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3221	3221
"2813_mapp_batch_00111_sirius_3222"	"C14H24O4"	"[M - H2O + H]+"	"C14H22O3"	"Fatty acids"	0.76466178894043	"Fatty esters"	0.694685637950897	"Lactones"	0.70157116651535	"Macrolides and analogues"	0.933373630046844	NA	NA	NA	NA	"Macrolides and analogues"	0.933373630046844	"Phenylpropanoids and polyketides"	0.992298185825348	"Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Macrolides and analogues; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3222	3222
"2814_mapp_batch_00111_sirius_3223"	"C28H47NO4S"	"[M + H]+"	"C28H47NO4S"	"Terpenoids"	0.833533823490143	"Diterpenoids"	0.41230371594429	"Cholane steroids"	0.36777138710022	"Dihydroxy bile acids, alcohols and derivatives"	0.120450630784035	"Hydroxy bile acids, alcohols and derivatives"	0.257070124149323	"Bile acids, alcohols and derivatives"	0.613654255867004	"Steroids and steroid derivatives"	0.496899873018265	"Lipids and lipid-like molecules"	0.849469482898712	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Bile acids, alcohols and derivatives; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3223	3223
"2815_mapp_batch_00111_sirius_3224"	"C30H51NO6"	"[M + H]+"	"C30H51NO6"	"Terpenoids"	0.806644678115845	"Linear polyketides"	0.131140321493149	"Open-chain polyketides"	0.267580360174179	"Fatty acid esters"	0.921864569187164	NA	NA	"Fatty acid esters"	0.921864569187164	"Fatty Acyls"	0.986731350421906	"Lipids and lipid-like molecules"	0.993290305137634	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3224	3224
"2816_mapp_batch_00111_sirius_3225"	"C16H28O5"	"[M - H2O + H]+"	"C16H26O4"	"Polyketides"	0.909662663936615	"Cyclic polyketides"	0.237438470125198	"2-pyrone derivatives"	0.34168353676796	"Macrolides and analogues"	0.00787895359098911	NA	NA	NA	NA	"Macrolides and analogues"	0.00787895359098911	"Phenylpropanoids and polyketides"	0.0188822094351053	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3225	3225
"2817_mapp_batch_00111_sirius_3226"	"C23H43N3O5"	"[M + K]+"	"C23H43N3O5"	"Amino acids and Peptides"	0.520098567008972	"Oligopeptides"	0.184931725263596	"Lipopeptides"	0.0805822759866714	"Alpha amino acids and derivatives"	0.932669937610626	"Amino acids and derivatives"	0.988455653190613	"Amino acids, peptides, and analogues"	0.98951643705368	"Carboxylic acids and derivatives"	0.991716206073761	"Organic acids and derivatives"	0.998761057853699	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3226	3226
