"smiles_sirius"	"confidenceRank_sirius"	"structurePerIdRank_sirius"	"formulaRank_sirius"	"#adducts_sirius"	"#predictedFPs_sirius"	"ConfidenceScore_sirius"	"CSI:FingerIDScore_sirius"	"ZodiacScore_sirius"	"SiriusScore_sirius"	"molecularFormula_sirius"	"adduct_sirius"	"InChIkey2D_sirius"	"InChI_sirius"	"name_sirius"	"xlogp_sirius"	"pubchemids_sirius"	"links_sirius"	"dbflags_sirius"	"ionMass_sirius"	"retentionTimeInSeconds_sirius"	"id_sirius"	"featureId_sirius"	"chebiid_sirius"	"chebiasciiname_sirius"	"searchscore_sirius"	"entitystar_sirius"	"feature_id"
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O"	307	1	1	2	2	"0.5310215702763578"	-6.2295605362943	1	149.444218624208	"C21H36O4"	"[M + H]+"	"GGJRAQULURVTAJ"	"InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3"	"1-Monolinolenin"	5.27316475	"86742;5872092;5317746;5367328;9884879;53480979;71728430;92477703;92477704;124511007;124305059;124306178"	"HMDB:(11570);SuperNatural:(SN00011284 SN00011285 SN00157493);ZINC bio:(ZINC04557122 ZINC04557123);additional;PubMed;NORMAN:(NS00013704);COCONUT:(CNP0121104);Natural Products:(UNPD47725);PubChem:(86742 5872092 5317746 5367328 9884879 53480979 71728430 92477703 92477704 124511007 124305059 124306178);CHEBI:(75577 75610 75576 75575);PubChem class - bio and metabolites;Training Set"	20766826	353.268249511719	416.988282	"1400_mapp_batch_00111_sirius_1495"	1495	NA	NA	NA	NA	1495
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O"	393	1	1	2	2	"0.47925930032130604"	-19.2464383936523	1	90.5769046588977	"C21H36O4"	"[M - H2O + H]+"	"GGJRAQULURVTAJ"	"InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3"	"1-Monolinolenin"	5.27316475	"86742;5872092;5317746;5367328;9884879;53480979;71728430;92477703;92477704;124511007;124305059;124306178"	"HMDB:(11570);SuperNatural:(SN00011284 SN00011285 SN00157493);ZINC bio:(ZINC04557122 ZINC04557123);additional;PubMed;NORMAN:(NS00013704);COCONUT:(CNP0121104);Natural Products:(UNPD47725);PubChem:(86742 5872092 5317746 5367328 9884879 53480979 71728430 92477703 92477704 124511007 124305059 124306178);CHEBI:(75577 75610 75576 75575);PubChem class - bio and metabolites;Training Set"	20766826	335.257293701172	675.51156	"201_mapp_batch_00111_sirius_206"	206	NA	NA	NA	NA	206
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O"	461	1	1	2	2	"0.4465578730315106"	-10.2625878482855	1	202.325474543505	"C21H36O4"	"[M + H]+"	"GGJRAQULURVTAJ"	"InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3"	"1-Monolinolenin"	5.27316475	"86742;5872092;5317746;5367328;9884879;53480979;71728430;92477703;92477704;124511007;124305059;124306178"	"HMDB:(11570);SuperNatural:(SN00011284 SN00011285 SN00157493);ZINC bio:(ZINC04557122 ZINC04557123);additional;PubMed;NORMAN:(NS00013704);COCONUT:(CNP0121104);Natural Products:(UNPD47725);PubChem:(86742 5872092 5317746 5367328 9884879 53480979 71728430 92477703 92477704 124511007 124305059 124306178);CHEBI:(75577 75610 75576 75575);PubChem class - bio and metabolites;Training Set"	20766826	353.26806640625	502.504212	"1181_mapp_batch_00111_sirius_1232"	1232	NA	NA	NA	NA	1232
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O"	262	1	1	2	2	"0.5737600785029247"	-7.669178280226	1	109.522903110554	"C21H36O4"	"[M + H]+"	"GGJRAQULURVTAJ"	"InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3"	"1-Monolinolenin"	5.27316475	"86742;5872092;5317746;5367328;9884879;53480979;71728430;92477703;92477704;124511007;124305059;124306178"	"HMDB:(11570);SuperNatural:(SN00011284 SN00011285 SN00157493);ZINC bio:(ZINC04557122 ZINC04557123);additional;PubMed;NORMAN:(NS00013704);COCONUT:(CNP0121104);Natural Products:(UNPD47725);PubChem:(86742 5872092 5317746 5367328 9884879 53480979 71728430 92477703 92477704 124511007 124305059 124306178);CHEBI:(75577 75610 75576 75575);PubChem class - bio and metabolites;Training Set"	20766826	353.26904296875	510.239658	"1292_mapp_batch_00111_sirius_1357"	1357	NA	NA	NA	NA	1357
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O"	395	1	1	2	2	"0.47896818163017285"	-31.5008182192707	1	81.2605007178641	"C21H36O4"	"[M - H2O + H]+"	"GGJRAQULURVTAJ"	"InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3"	"1-Monolinolenin"	5.27316475	"86742;5872092;5317746;5367328;9884879;53480979;71728430;92477703;92477704;124511007;124305059;124306178"	"HMDB:(11570);SuperNatural:(SN00011284 SN00011285 SN00157493);ZINC bio:(ZINC04557122 ZINC04557123);additional;PubMed;NORMAN:(NS00013704);COCONUT:(CNP0121104);Natural Products:(UNPD47725);PubChem:(86742 5872092 5317746 5367328 9884879 53480979 71728430 92477703 92477704 124511007 124305059 124306178);CHEBI:(75577 75610 75576 75575);PubChem class - bio and metabolites;Training Set"	20766826	335.257781982422	650.25498	"221_mapp_batch_00111_sirius_227"	227	NA	NA	NA	NA	227
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O"	196	1	1	2	2	"0.6409136793980549"	-4.17775067190543	1	138.24008597804	"C21H36O4"	"[M + H]+"	"GGJRAQULURVTAJ"	"InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3"	"1-Monolinolenin"	5.27316475	"86742;5872092;5317746;5367328;9884879;53480979;71728430;92477703;92477704;124511007;124305059;124306178"	"HMDB:(11570);SuperNatural:(SN00011284 SN00011285 SN00157493);ZINC bio:(ZINC04557122 ZINC04557123);additional;PubMed;NORMAN:(NS00013704);COCONUT:(CNP0121104);Natural Products:(UNPD47725);PubChem:(86742 5872092 5317746 5367328 9884879 53480979 71728430 92477703 92477704 124511007 124305059 124306178);CHEBI:(75577 75610 75576 75575);PubChem class - bio and metabolites;Training Set"	20766826	353.268142700195	442.458486	"572_mapp_batch_00111_sirius_585"	585	NA	NA	NA	NA	585
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O"	158	1	1	2	2	"0.6989220239110653"	-5.03176615384849	1	180.096711315739	"C21H36O4"	"[M + H]+"	"GGJRAQULURVTAJ"	"InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3"	"1-Monolinolenin"	5.27316475	"86742;5872092;5317746;5367328;9884879;53480979;71728430;92477703;92477704;124511007;124305059;124306178"	"HMDB:(11570);SuperNatural:(SN00011284 SN00011285 SN00157493);ZINC bio:(ZINC04557122 ZINC04557123);additional;PubMed;NORMAN:(NS00013704);COCONUT:(CNP0121104);Natural Products:(UNPD47725);PubChem:(86742 5872092 5317746 5367328 9884879 53480979 71728430 92477703 92477704 124511007 124305059 124306178);CHEBI:(75577 75610 75576 75575);PubChem class - bio and metabolites;Training Set"	20766826	353.268310546875	407.132226	"940_mapp_batch_00111_sirius_961"	961	NA	NA	NA	NA	961
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCC=CCC"	1714	1	1	2	2	"0.16985029515305575"	-5.03541063780224	1	169.691732988128	"C39H64O5"	"[M + H]+"	"RAPBJBKXYYMYAY"	"InChI=1S/C39H64O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-38(41)43-36-37(35-40)44-39(42)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,37,40H,3-4,9-10,15-16,21-36H2,1-2H3"	"Diacylglycerol(18:3n3/18:3n3)"	11.6000004	"9543745;14275413;10483894;53422221;71768122;90769662;134763013"	"HMDB:(7308);SuperNatural:(SN00217143);additional;NORMAN:(NS00054909);COCONUT:(CNP0118442);Natural Products:(UNPD226790);PubChem:(9543745 14275413 10483894 53422221 71768122 90769662 134763013);YMDB Mine;CHEBI:(75855);PubChem class - bio and metabolites;Training Set;KEGG Mine"	42970431530	613.483703613281	675.39882	"77_mapp_batch_00111_sirius_78"	78	NA	NA	NA	NA	78
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)O"	210	1	1	2	2	"0.6229003127843388"	-6.4062605059717	0.996482412060301	76.0270371515097	"C27H46O9"	"[M + H]+"	"HUSISCNTLUEZCN"	"InChI=1S/C27H46O9/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(30)34-19-21(29)20-35-27-26(33)25(32)24(31)22(18-28)36-27/h3-4,6-7,9-10,21-22,24-29,31-33H,2,5,8,11-20H2,1H3"	"[2-hydroxy-3-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropyl] (9Z,12Z,15Z)-octadeca-9,12,15-trienoate"	3.29999995	"11497202;44715454;51692835;51692836;51692837;51692838;67458951;90805430;91203997;101518159;101562099;102302645;124899775;124899776;124899777;124899778;139291884"	"COCONUT:(CNP0176099);Natural Products:(UNPD123361 UNPD137650);PubChem:(11497202 44715454 51692835 51692836 51692837 51692838 67458951 90805430 91203997 101518159 101562099 102302645 124899775 124899776 124899777 124899778 139291884);SuperNatural:(SN00037435 SN00032617 SN00037432 SN00037433 SN00032616 SN00037434 SN00032615 SN00277675 SN00032614 SN00262736);CHEBI:(139416);ZINC bio:(ZINC31155081 ZINC31155085 ZINC31155090 ZINC31155095 ZINC35454647 ZINC35454651 ZINC35454655 ZINC35454658);additional;Training Set;PubMed;KEGG Mine"	8593662050	515.321380615234	450.987054	"2134_mapp_batch_00111_sirius_2337"	2337	NA	NA	NA	NA	2337
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC"	1133	1	1	1	3	"0.2580313050424063"	-143.133782590677	0.61356783919598	92.8272179249266	"C45H74O10"	"[M + Na]+"	"QUZHZFAQJATMCA"	"InChI=1S/C45H74O10/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(47)52-36-38(37-53-45-44(51)43(50)42(49)39(35-46)55-45)54-41(48)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,38-39,42-46,49-51H,3-4,9-10,15-16,21-37H2,1-2H3"	"Monogalactosyldiacylglycerol(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))"	10	"511877;656781;5771744;5282287;6479125;6479129;13909796;21582567;21775169;24797040;44431806;54248437;58679761;73805565;71466635;90880600;91551905;91599945;101590876;101609963;101267138;102245172;123241040;125416644;125416645;125416646;125416647;130464619;130464626;130467994;129887936;131731784;131739341;134762344;132275034;139267711"	"COCONUT:(CNP0204399);Natural Products:(UNPD50389 UNPD170422 UNPD193732 UNPD11725 UNPD212076);PubChem:(511877 656781 5771744 5282287 6479125 6479129 13909796 21582567 21775169 24797040 44431806 54248437 58679761 73805565 71466635 90880600 91551905 91599945 101590876 101609963 101267138 102245172 123241040 125416644 125416645 125416646 125416647 130464619 130464626 130467994 129887936 131731784 131739341 134762344 132275034 139267711);SuperNatural:(SN00236887 SN00237522 SN00404816 SN00158016);CHEBI:(34042);PubChem class - bio and metabolites;KEGG:(C13871);Plantcyc:(CPD-8168);Training Set;PubMed;Biocyc:(CPD-8168)"	20105570	797.515441894531	676.49886	"59_mapp_batch_00111_sirius_59"	59	NA	NA	NA	NA	59
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC"	537	1	4	1	6	"0.4138633423953514"	-100.087522154179	0.451758793969849	84.7368479643786	"C45H74O10"	"[M + Na]+"	"QUZHZFAQJATMCA"	"InChI=1S/C45H74O10/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(47)52-36-38(37-53-45-44(51)43(50)42(49)39(35-46)55-45)54-41(48)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,38-39,42-46,49-51H,3-4,9-10,15-16,21-37H2,1-2H3"	"Monogalactosyldiacylglycerol(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))"	10	"511877;656781;5771744;5282287;6479125;6479129;13909796;21582567;21775169;24797040;44431806;54248437;58679761;73805565;71466635;90880600;91551905;91599945;101590876;101609963;101267138;102245172;123241040;125416644;125416645;125416646;125416647;130464619;130464626;130467994;129887936;131731784;131739341;134762344;132275034;139267711"	"COCONUT:(CNP0204399);Natural Products:(UNPD50389 UNPD170422 UNPD193732 UNPD11725 UNPD212076);PubChem:(511877 656781 5771744 5282287 6479125 6479129 13909796 21582567 21775169 24797040 44431806 54248437 58679761 73805565 71466635 90880600 91551905 91599945 101590876 101609963 101267138 102245172 123241040 125416644 125416645 125416646 125416647 130464619 130464626 130467994 129887936 131731784 131739341 134762344 132275034 139267711);SuperNatural:(SN00236887 SN00237522 SN00404816 SN00158016);CHEBI:(34042);PubChem class - bio and metabolites;KEGG:(C13871);Plantcyc:(CPD-8168);Training Set;PubMed;Biocyc:(CPD-8168)"	20105570	797.516748046875	672.89304	"1949_mapp_batch_00111_sirius_2143"	2143	NA	NA	NA	NA	2143
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCCC2C=CC(=O)C2CC=CCC"	2403	1	1	2	5	"0.07138936246217026"	-261.632307977003	0.294472361809045	34.0296543886711	"C45H72O11"	"[M - H2O + H]+"	"YRVYJYODXYESHQ"	"InChI=1S/C45H72O11/c1-3-5-7-8-9-10-11-12-13-14-15-16-17-20-24-28-40(48)53-33-36(34-54-45-44(52)43(51)42(50)39(32-46)56-45)55-41(49)29-25-21-18-19-23-26-35-30-31-38(47)37(35)27-22-6-4-2/h5-7,9-10,12-13,22,30-31,35-37,39,42-46,50-52H,3-4,8,11,14-21,23-29,32-34H2,1-2H3"	"null"	8.8309679	NA	"COCONUT:(CNP0270236);Natural Products:(UNPD118799);SuperNatural:(SN00246447)"	3178496	771.500549316406	670.94442	"127_mapp_batch_00111_sirius_128"	128	NA	NA	NA	NA	128
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)O"	1040	1	1	2	2	"0.27867525804728616"	-31.0286889636261	1	111.696719743191	"C33H56O14"	"[M + H]+"	"MPSGDHOYFIUPSO"	"InChI=1S/C33H56O14/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-25(36)43-19-22(35)20-44-32-31(42)29(40)27(38)24(47-32)21-45-33-30(41)28(39)26(37)23(18-34)46-33/h3-4,6-7,9-10,22-24,26-35,37-42H,2,5,8,11-21H2,1H3"	"[2-hydroxy-3-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxypropyl] (9Z,12Z,15Z)-octadeca-9,12,15-trienoate"	1.20000005	"11628947;10349562;45782905;90470093;101518158;100981376;131753022;139291966"	"COCONUT:(CNP0283494);HMDB:(41093);Natural Products:(UNPD132332 UNPD170703);PubChem:(11628947 10349562 45782905 90470093 101518158 100981376 131753022 139291966);SuperNatural:(SN00366003 SN00039588 SN00231186);CHEBI:(139423);ZINC bio:(ZINC67902528);PubChem class - bio and metabolites;MeSH:(10349562 131753022);Training Set;PubMed"	19980398	677.375427246094	407.132226	"2102_mapp_batch_00111_sirius_2300"	2300	NA	NA	NA	NA	2300
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC"	972	1	1	1	1	"0.2930458771618947"	-367.122291361081	1	39.2221493680615	"C51H84O15"	"[M + Na]+"	"KDYAPQVYJXUQNY"	"InChI=1S/C51H84O15/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-42(53)61-36-39(64-43(54)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2)37-62-50-49(60)47(58)45(56)41(66-50)38-63-51-48(59)46(57)44(55)40(35-52)65-51/h5-8,11-14,17-20,39-41,44-52,55-60H,3-4,9-10,15-16,21-38H2,1-2H3"	"1-18:3-2-18:3-digalactosyldiacylglycerol"	7.9000001	"11542532;10102343;25244265;57400365;53480666;60150699;91820238;101609972;101204332;102120871;102245169;125037431;125037432;125037433;125037434;131731785;134743402;132275037"	"COCONUT:(CNP0130612);HMDB:(11127);Natural Products:(UNPD18150 UNPD156676 UNPD132404);PubChem:(11542532 10102343 25244265 57400365 53480666 60150699 91820238 101609972 101204332 102120871 102245169 125037431 125037432 125037433 125037434 131731785 134743402 132275037);SuperNatural:(SN00361573 SN00336228);CHEBI:(142243 136795);PubChem class - bio and metabolites;Plantcyc:(CPD-8081);PubMed;Biocyc:(CPD-8081)"	20088938	959.569885253906	649.96512	"129_mapp_batch_00111_sirius_130"	130	NA	NA	NA	NA	130
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)O"	56	1	1	2	8	"0.8505722046715172"	-11.2129224917442	0.832663316582915	73.8723140468912	"C24H43O9P"	"[M + H]+"	"AZCURGXIIHFART"	"InChI=1S/C24H43O9P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24(28)31-19-23(27)21-33-34(29,30)32-20-22(26)18-25/h3-4,6-7,9-10,22-23,25-27H,2,5,8,11-21H2,1H3,(H,29,30)"	"1-(9Z,12Z,15Z-octadecatrienoyl)-glycero-3-phospho-(1''-sn-glycerol)"	3.0999999	"25246034;52927455;90658127"	"PubChem:(25246034 52927455 90658127);Biocyc:(CPD-8367)"	2050	507.271484375	454.81053	"2037_mapp_batch_00111_sirius_2233"	2233	NA	NA	NA	NA	2233
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O"	553	1	1	1	1	"0.40755150895769743"	-73.5762941831391	1	3019.95120360229	"C26H48NO7P"	"[M + H]+"	"WKQNRCYKYCKESD"	"InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/p+1"	"1-18:3-lysoPC"	4.4000001	"5313992;5313993;24779469;24779470;134776142;134776143;139292123;139292124"	"COCONUT:(CNP0421217);HMDB:(10388);PubChem:(5313992 5313993 24779469 24779470 134776142 134776143 139292123 139292124);YMDB Mine;CHEBI:(133456 88697);additional;Training Set;PubMed;Biocyc:(CPD-8348)"	34362378346	518.324523925781	412.20744	"441_mapp_batch_00111_sirius_454"	454	NA	NA	NA	NA	454
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O"	64	1	3	1	5	"0.8305545710450618"	-71.8811891724107	0.859798994974874	10.6133993834376	"C26H48NO7P"	"[M + Na]+"	"WKQNRCYKYCKESD"	"InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/p+1"	"1-18:3-lysoPC"	4.4000001	"5313992;5313993;24779469;24779470;134776142;134776143;139292123;139292124"	"COCONUT:(CNP0421217);HMDB:(10388);PubChem:(5313992 5313993 24779469 24779470 134776142 134776143 139292123 139292124);YMDB Mine;CHEBI:(133456 88697);additional;Training Set;PubMed;Biocyc:(CPD-8348)"	34362378346	540.306823730469	421.166508	"1371_mapp_batch_00111_sirius_1454"	1454	NA	NA	NA	NA	1454
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O"	333	1	1	1	1	"0.5166709105002292"	-24.3508752697533	1	4045.66169543728	"C26H48NO7P"	"[M + H]+"	"WKQNRCYKYCKESD"	"InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/p+1"	"1-18:3-lysoPC"	4.4000001	"5313992;5313993;24779469;24779470;134776142;134776143;139292123;139292124"	"COCONUT:(CNP0421217);HMDB:(10388);PubChem:(5313992 5313993 24779469 24779470 134776142 134776143 139292123 139292124);YMDB Mine;CHEBI:(133456 88697);additional;Training Set;PubMed;Biocyc:(CPD-8348);Lipid:(LPC(18:3))"	38657345642	518.324981689453	421.166508	"248_mapp_batch_00111_sirius_255"	255	NA	NA	NA	NA	255
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCC=CCC"	715	1	1	1	1	"0.3524293472665444"	-3.22906784606128	1	43.4331447641434	"C44H76NO8P"	"[M + H]+"	"XXKFQTJOJZELMD"	"InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8-11,14-17,20-23,42H,6-7,12-13,18-19,24-41H2,1-5H3/p+1"	"Dilinolenoyl lecithin"	11.1000004	"5313539;5313540;6442626;6442627;24778990;54493460;97043172;134780214;134780215"	"HMDB:(8206);additional;MeSH:(24778990);Plantcyc:(1-183-2-183-SN-GLYCEROL-PHOSPHOCHOLINE);PubMed;Lipid:(PC 36:6);COCONUT:(CNP0002236);PubChem:(5313539 5313540 6442626 6442627 24778990 54493460 97043172 134780214 134780215);CHEBI:(86161);PubChem class - bio and metabolites;YMDB:(2007);Training Set;Biocyc:(1-183-2-183-SN-GLYCEROL-PHOSPHOCHOLINE)"	4314581102	778.537963867188	655.55178	"31_mapp_batch_00111_sirius_31"	31	NA	NA	NA	NA	31
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCC=CCC"	765	1	1	1	1	"0.34115073760033626"	-3.28179438853846	1	34.2448281687919	"C44H76NO8P"	"[M + H]+"	"XXKFQTJOJZELMD"	"InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8-11,14-17,20-23,42H,6-7,12-13,18-19,24-41H2,1-5H3/p+1"	"Dilinolenoyl lecithin"	11.1000004	"5313539;5313540;6442626;6442627;24778990;54493460;97043172;134780214;134780215"	"HMDB:(8206);additional;MeSH:(24778990);Plantcyc:(1-183-2-183-SN-GLYCEROL-PHOSPHOCHOLINE);PubMed;Lipid:(PC 36:6);COCONUT:(CNP0002236);PubChem:(5313539 5313540 6442626 6442627 24778990 54493460 97043172 134780214 134780215);CHEBI:(86161);PubChem class - bio and metabolites;YMDB:(2007);Training Set;Biocyc:(1-183-2-183-SN-GLYCEROL-PHOSPHOCHOLINE)"	4314581102	778.538000488281	655.55178	"2296_mapp_batch_00111_sirius_2565"	2565	NA	NA	NA	NA	2565
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCC=CCC"	544	1	1	1	1	"0.4108679373611009"	-3.17973385040381	1	12.6961542035122	"C44H76NO8P"	"[M + H]+"	"XXKFQTJOJZELMD"	"InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8-11,14-17,20-23,42H,6-7,12-13,18-19,24-41H2,1-5H3/p+1"	"Dilinolenoyl lecithin"	11.1000004	"5313539;5313540;6442626;6442627;24778990;54493460;97043172;134780214;134780215"	"HMDB:(8206);additional;MeSH:(24778990);Plantcyc:(1-183-2-183-SN-GLYCEROL-PHOSPHOCHOLINE);PubMed;Lipid:(PC 36:6);COCONUT:(CNP0002236);PubChem:(5313539 5313540 6442626 6442627 24778990 54493460 97043172 134780214 134780215);CHEBI:(86161);PubChem class - bio and metabolites;YMDB:(2007);Training Set;Biocyc:(1-183-2-183-SN-GLYCEROL-PHOSPHOCHOLINE)"	4314581102	778.537483215332	667.60704	"402_mapp_batch_00111_sirius_415"	415	NA	NA	NA	NA	415
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN(C)C)OC(=O)CCCCCCCC=CCC=CCC=CCC"	1967	1	1	1	1	"0.13415098022812405"	-53.1814454585574	1	34.2394507150804	"C43H74NO8P"	"[M + H]+"	"NHTLNXKTYAMULV"	"InChI=1S/C43H74NO8P/c1-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-42(45)49-39-41(40-51-53(47,48)50-38-37-44(3)4)52-43(46)36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-2/h7-10,13-16,19-22,41H,5-6,11-12,17-18,23-40H2,1-4H3,(H,47,48)"	"null"	8.80000019	"131821241"	"HMDB:(114133);PubChem:(131821241);YMDB Mine;PubChem class - bio and metabolites"	34376515594	764.522399902344	638.76744	"684_mapp_batch_00111_sirius_698"	698	NA	NA	NA	NA	698
"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O"	1442	1	1	1	1	"0.2054352278276916"	-11.2912024640533	1	2028.98123201561	"C23H42NO7P"	"[M + H]+"	"NTBBASCGALPTDC"	"InChI=1S/C23H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h3-4,6-7,9-10,22,25H,2,5,8,11-21,24H2,1H3,(H,27,28)"	"1-18:3-lysoPE"	1.10000002	"25244635;25244636;52925148;90658600;134753565"	"COCONUT:(CNP0104981);HMDB:(11509);PubChem:(25244635 25244636 52925148 90658600 134753565);PubChem class - bio and metabolites;Biocyc:(CPD-8357);Lipid:(LPE(18:3))"	4313843722	476.277313232422	419.21814	"1174_mapp_batch_00111_sirius_1225"	1225	NA	NA	NA	NA	1225
